Date,Price,Open,High,Low,Vol.,Change %
11/18/2021,3.66,3.76,3.82,3.65,625.88K,-2.66%
11/17/2021,3.76,3.74,3.77,3.68,456.67K,2.45%
11/16/2021,3.67,3.78,3.78,3.64,642.73K,-2.91%
11/15/2021,3.78,3.85,3.9,3.76,807.34K,-1.82%
11/14/2021,3.85,4.0,4.0,3.84,1.50M,-2.78%
11/11/2021,3.96,3.9,3.99,3.89,1.23M,4.21%
11/10/2021,3.8,3.93,3.95,3.65,2.48M,-3.31%
11/09/2021,3.93,4.12,4.13,3.91,3.25M,-3.44%
11/08/2021,4.07,4.41,4.44,3.96,5.52M,-6.44%
11/07/2021,4.35,4.25,4.37,4.23,1.19M,1.16%
11/04/2021,4.3,4.33,4.33,4.12,3.48M,-0.23%
11/03/2021,4.31,4.4,4.4,4.25,2.63M,-1.37%
11/02/2021,4.37,4.3,4.48,4.3,9.51M,2.82%
11/01/2021,4.25,4.19,4.31,4.19,3.06M,2.41%
10/31/2021,4.15,4.13,4.2,4.05,1.67M,-1.19%
10/28/2021,4.2,4.15,4.27,4.1,3.86M,2.69%
10/27/2021,4.09,4.18,4.27,4.08,2.13M,-2.15%
10/26/2021,4.18,4.04,4.3,4.0,6.51M,4.76%
10/25/2021,3.99,4.08,4.17,3.91,6.06M,-2.68%
10/24/2021,4.1,4.12,4.15,4.05,1.90M,0.74%
10/20/2021,4.07,4.05,4.1,3.9,3.15M,0.49%
10/19/2021,4.05,4.03,4.2,3.98,5.60M,1.25%
10/18/2021,4.0,4.0,4.05,3.96,2.26M,-2.44%
10/17/2021,4.1,4.11,4.18,4.06,2.66M,-0.24%
10/14/2021,4.11,4.13,4.18,4.07,3.58M,0.24%
10/13/2021,4.1,3.91,4.13,3.91,4.80M,5.13%
10/12/2021,3.9,4.07,4.07,3.89,2.85M,-3.94%
10/11/2021,4.06,4.0,4.1,4.0,2.75M,1.50%
10/10/2021,4.0,3.94,4.07,3.9,5.70M,2.83%
10/06/2021,3.89,3.92,4.0,3.86,3.87M,0.00%
10/05/2021,3.89,3.8,3.98,3.8,6.23M,2.37%
10/04/2021,3.8,3.79,3.8,3.7,2.47M,0.00%
10/03/2021,3.8,3.83,3.87,3.73,3.40M,0.00%
09/30/2021,3.8,3.65,3.82,3.58,8.23M,3.83%
09/29/2021,3.66,3.4,3.66,3.36,5.77M,7.65%
09/28/2021,3.4,3.45,3.45,3.36,855.22K,-1.16%
09/27/2021,3.44,3.46,3.52,3.4,2.26M,-1.15%
09/26/2021,3.48,3.51,3.58,3.46,1.80M,-0.29%
09/23/2021,3.49,3.34,3.55,3.28,7.39M,6.08%
09/22/2021,3.29,3.25,3.31,3.22,1.43M,2.81%
09/21/2021,3.2,3.43,3.45,3.16,5.12M,-7.51%
09/20/2021,3.46,3.62,3.62,3.41,1.46M,-2.81%
09/19/2021,3.56,3.55,3.66,3.51,6.10M,1.71%
09/16/2021,3.5,3.64,3.77,3.5,20.26M,-4.11%
09/15/2021,3.65,3.63,3.75,3.63,1.54M,0.27%
09/14/2021,3.64,3.6,3.76,3.57,5.02M,2.54%
09/13/2021,3.55,3.55,3.6,3.54,2.60M,0.00%
09/12/2021,3.55,3.57,3.57,3.53,523.13K,0.00%
09/09/2021,3.55,3.59,3.59,3.54,814.15K,-1.39%
09/08/2021,3.6,3.58,3.62,3.58,1.12M,1.12%
09/07/2021,3.56,3.52,3.59,3.48,654.46K,0.28%
09/06/2021,3.55,3.6,3.6,3.45,1.89M,-1.39%
09/05/2021,3.6,3.77,3.77,3.56,1.58M,-4.00%
09/02/2021,3.75,3.73,3.8,3.71,2.77M,1.63%
09/01/2021,3.69,3.68,3.74,3.65,1.15M,0.27%
08/31/2021,3.68,3.73,3.81,3.63,1.65M,-1.34%
08/30/2021,3.73,3.85,3.85,3.65,3.75M,-1.06%
08/29/2021,3.77,3.65,3.85,3.63,7.69M,1.07%
08/26/2021,3.73,3.75,3.8,3.62,6.19M,2.19%
08/25/2021,3.65,3.45,3.71,3.43,14.10M,7.99%
08/24/2021,3.38,3.39,3.44,3.3,6.31M,-1.74%
08/23/2021,3.44,3.42,3.51,3.38,3.15M,-0.29%
08/22/2021,3.45,3.52,3.55,3.41,2.47M,-2.54%
08/19/2021,3.54,3.6,3.6,3.51,1.38M,-2.21%
08/18/2021,3.62,3.68,3.69,3.61,686.93K,0.00%
08/17/2021,3.62,3.66,3.69,3.6,1.30M,-1.36%
08/16/2021,3.67,3.72,3.74,3.62,1.08M,-2.13%
08/15/2021,3.75,3.7,3.83,3.7,1.01M,1.08%
08/11/2021,3.71,3.79,3.79,3.69,2.43M,-0.27%
08/10/2021,3.72,3.7,3.76,3.63,4.51M,-0.53%
08/09/2021,3.74,3.89,3.89,3.69,1.62M,-3.61%
08/08/2021,3.88,3.92,3.96,3.81,2.57M,0.00%
08/05/2021,3.88,3.84,3.92,3.76,5.53M,2.37%
08/04/2021,3.79,3.74,3.86,3.71,5.42M,0.26%
08/03/2021,3.78,3.78,3.9,3.71,6.40M,-0.53%
08/02/2021,3.8,3.69,3.91,3.67,11.03M,4.40%
08/01/2021,3.64,3.61,3.7,3.57,4.35M,1.96%
07/29/2021,3.57,3.52,3.67,3.49,13.44M,1.71%
07/28/2021,3.51,3.61,3.61,3.45,15.59M,-2.50%
07/27/2021,3.6,3.62,3.64,3.57,6.34M,-0.55%
07/26/2021,3.62,3.71,3.73,3.57,3.72M,-2.16%
07/25/2021,3.7,3.74,3.82,3.62,3.90M,2.21%
07/18/2021,3.62,3.41,3.72,3.36,7.94M,6.16%
07/15/2021,3.41,3.3,3.47,3.3,6.91M,4.28%
07/14/2021,3.27,3.25,3.3,3.25,1.32M,1.55%
07/13/2021,3.22,3.16,3.25,3.16,962.66K,1.26%
07/12/2021,3.18,3.2,3.21,3.15,1.01M,0.32%
07/11/2021,3.17,3.18,3.21,3.14,976.60K,-1.55%
07/08/2021,3.22,3.25,3.27,3.15,3.23M,0.00%
07/07/2021,3.22,3.16,3.25,3.16,2.40M,1.26%
07/06/2021,3.18,3.19,3.21,3.14,2.05M,-2.75%
07/05/2021,3.27,3.23,3.33,3.2,5.39M,1.87%
07/04/2021,3.21,3.18,3.25,3.16,2.45M,1.58%
06/30/2021,3.16,3.16,3.22,3.11,3.66M,0.64%
06/29/2021,3.14,3.2,3.2,3.09,3.34M,-2.79%
06/28/2021,3.23,3.26,3.3,3.18,2.33M,-1.82%
06/27/2021,3.29,3.37,3.37,3.25,4.55M,-2.37%
06/24/2021,3.37,3.44,3.46,3.32,4.62M,0.00%
06/23/2021,3.37,3.36,3.48,3.28,15.48M,4.33%
06/22/2021,3.23,3.14,3.38,3.06,8.98M,3.86%
06/21/2021,3.11,3.01,3.17,3.01,4.50M,3.32%
06/20/2021,3.01,2.97,3.06,2.93,3.05M,1.01%
06/17/2021,2.98,2.94,3.05,2.89,4.21M,3.11%
06/16/2021,2.89,2.86,2.94,2.8,2.04M,2.12%
06/15/2021,2.83,2.88,2.91,2.78,880.38K,-2.75%
06/14/2021,2.91,2.85,2.94,2.85,433.73K,0.34%
06/13/2021,2.9,3.01,3.01,2.85,1.10M,-2.68%
06/10/2021,2.98,3.02,3.03,2.94,1.26M,-1.00%
06/09/2021,3.01,2.89,3.08,2.89,5.20M,4.15%
06/08/2021,2.89,2.89,2.94,2.83,1.37M,0.00%
06/07/2021,2.89,2.88,2.93,2.87,1.72M,0.70%
06/06/2021,2.87,2.85,2.9,2.84,1.48M,1.41%
06/03/2021,2.83,2.82,2.86,2.8,1.57M,-1.39%
06/02/2021,2.87,2.93,2.95,2.8,1.79M,-1.71%
06/01/2021,2.92,2.88,2.96,2.87,1.02M,-0.34%
05/31/2021,2.93,2.99,3.02,2.89,1.01M,-1.01%
05/30/2021,2.96,2.9,3.05,2.89,1.06M,2.07%
05/27/2021,2.9,2.95,2.96,2.88,1.35M,-1.69%
05/26/2021,2.95,3.02,3.02,2.91,548.30K,1.03%
05/25/2021,2.92,2.99,2.99,2.83,1.57M,-3.95%
05/24/2021,3.04,3.18,3.18,2.96,2.06M,-2.88%
05/23/2021,3.13,3.11,3.17,3.11,1.30M,0.32%
05/20/2021,3.12,3.14,3.16,3.08,2.85M,-1.89%
05/19/2021,3.18,3.23,3.24,3.1,3.64M,0.63%
05/18/2021,3.16,3.12,3.22,3.1,4.93M,2.27%
05/17/2021,3.09,3.14,3.14,3.07,2.03M,-0.64%
05/11/2021,3.11,3.13,3.17,3.07,5.07M,0.32%
05/10/2021,3.1,3.14,3.14,3.08,1.04M,-0.64%
05/09/2021,3.12,3.14,3.15,3.09,763.52K,0.00%
05/06/2021,3.12,3.04,3.15,3.02,1.99M,3.65%
05/05/2021,3.01,3.0,3.05,2.99,743.20K,0.33%
05/04/2021,3.0,3.01,3.03,2.96,939.81K,0.33%
04/28/2021,2.99,3.02,3.02,2.97,508.03K,-1.32%
04/27/2021,3.03,2.95,3.08,2.95,782.70K,1.68%
04/26/2021,2.98,2.94,3.0,2.94,1.02M,-0.67%
04/25/2021,3.0,3.08,3.09,2.96,899.80K,-1.32%
04/22/2021,3.04,3.05,3.09,3.02,874.80K,-1.62%
04/21/2021,3.09,3.1,3.16,3.0,2.17M,2.66%
04/20/2021,3.01,2.89,3.11,2.83,4.47M,4.15%
04/19/2021,2.89,2.89,2.94,2.87,3.12M,0.70%
04/18/2021,2.87,2.81,2.93,2.8,2.62M,2.14%
04/15/2021,2.81,2.76,2.9,2.72,1.11M,-2.77%
04/14/2021,2.89,3.05,3.07,2.82,12.26M,-7.67%
04/13/2021,3.13,2.99,3.28,2.99,13.62M,15.07%
04/12/2021,2.72,2.58,2.8,2.58,4.74M,6.67%
04/11/2021,2.55,2.54,2.58,2.51,1.18M,2.00%
04/08/2021,2.5,2.49,2.53,2.46,848.51K,1.21%
04/07/2021,2.47,2.41,2.57,2.4,1.78M,2.49%
04/06/2021,2.41,2.41,2.47,2.33,806.02K,-0.41%
04/05/2021,2.42,2.54,2.54,2.35,1.96M,-5.47%
04/04/2021,2.56,2.61,2.61,2.53,967.89K,-1.92%
04/01/2021,2.61,2.6,2.64,2.59,907.69K,1.16%
03/31/2021,2.58,2.61,2.61,2.55,1.16M,-1.15%
03/30/2021,2.61,2.64,2.65,2.59,2.06M,0.38%
03/29/2021,2.6,2.62,2.64,2.58,2.45M,-0.38%
03/28/2021,2.61,2.64,2.66,2.59,1.42M,1.16%
03/25/2021,2.58,2.63,2.65,2.5,2.38M,-2.64%
03/24/2021,2.65,2.7,2.77,2.57,1.33M,1.15%
03/23/2021,2.62,2.64,2.79,2.42,2.21M,-1.50%
03/22/2021,2.66,2.76,2.76,2.59,1.91M,-7.32%
03/21/2021,2.87,2.97,2.99,2.75,788.74K,-2.38%
03/18/2021,2.94,2.95,2.99,2.92,650.82K,-1.67%
03/17/2021,2.99,3.02,3.04,2.95,900.11K,0.34%
03/16/2021,2.98,2.97,3.04,2.9,805.69K,-1.65%
03/15/2021,3.03,3.04,3.14,2.93,1.50M,-0.98%
03/14/2021,3.06,3.12,3.12,3.0,1.45M,-2.55%
03/11/2021,3.14,3.12,3.2,3.09,814.43K,0.32%
03/10/2021,3.13,3.12,3.19,3.06,1.18M,-0.95%
03/09/2021,3.16,3.21,3.26,3.1,1.20M,-2.17%
03/08/2021,3.23,3.2,3.31,3.12,5.90M,3.19%
03/07/2021,3.13,2.98,3.23,2.97,6.43M,7.93%
03/04/2021,2.9,2.94,2.94,2.85,946.07K,-1.36%
03/03/2021,2.94,2.97,3.05,2.82,1.63M,-2.97%
03/02/2021,3.03,3.05,3.1,2.95,2.19M,0.66%
03/01/2021,3.01,3.01,3.05,2.98,1.05M,-0.66%
02/28/2021,3.03,3.11,3.12,2.97,2.57M,-3.50%
02/25/2021,3.14,3.16,3.18,3.11,1.45M,0.96%
02/24/2021,3.11,3.15,3.15,3.08,860.25K,-0.32%
02/23/2021,3.12,3.17,3.2,3.09,1.63M,-1.89%
02/22/2021,3.18,3.2,3.21,3.14,1.47M,-1.24%
02/21/2021,3.22,3.23,3.25,3.19,1.04M,0.31%
02/18/2021,3.21,3.19,3.25,3.15,2.29M,0.00%
02/17/2021,3.21,3.26,3.26,3.17,1.42M,-1.83%
02/16/2021,3.27,3.24,3.3,3.22,819.24K,0.93%
02/15/2021,3.24,3.26,3.29,3.18,1.35M,-0.92%
02/14/2021,3.27,3.3,3.34,3.23,1.38M,-1.21%
02/11/2021,3.31,3.32,3.35,3.27,1.39M,0.30%
02/10/2021,3.3,3.32,3.33,3.26,1.82M,0.61%
02/09/2021,3.28,3.26,3.31,3.25,1.61M,-2.09%
02/08/2021,3.35,3.3,3.42,3.24,7.30M,1.52%
02/07/2021,3.3,3.26,3.32,3.26,2.39M,1.23%
02/04/2021,3.26,3.28,3.3,3.24,1.32M,-1.51%
02/03/2021,3.31,3.35,3.38,3.26,3.57M,-1.49%
02/02/2021,3.36,3.37,3.41,3.32,2.70M,1.20%
02/01/2021,3.32,3.24,3.37,3.24,5.28M,2.79%
01/31/2021,3.23,3.21,3.28,3.18,2.67M,-0.62%
01/27/2021,3.25,3.23,3.29,3.22,2.33M,0.93%
01/26/2021,3.22,3.22,3.25,3.2,1.83M,0.00%
01/25/2021,3.22,3.24,3.27,3.2,2.21M,-0.92%
01/24/2021,3.25,3.29,3.29,3.23,1.63M,-0.91%
01/21/2021,3.28,3.3,3.32,3.24,1.64M,-0.30%
01/20/2021,3.29,3.3,3.32,3.26,2.22M,0.61%
01/19/2021,3.27,3.25,3.3,3.22,1.86M,0.62%
01/18/2021,3.25,3.3,3.3,3.21,3.26M,-1.81%
01/17/2021,3.31,3.37,3.39,3.27,4.18M,-1.49%
01/14/2021,3.36,3.3,3.44,3.25,6.55M,2.44%
01/13/2021,3.28,3.36,3.36,3.25,2.75M,-1.20%
01/12/2021,3.32,3.32,3.36,3.26,4.04M,-1.48%
01/11/2021,3.37,3.45,3.48,3.3,9.52M,-2.60%
01/10/2021,3.46,3.45,3.52,3.39,11.01M,5.49%
01/06/2021,3.28,3.2,3.37,3.2,23.86M,3.47%
01/05/2021,3.17,3.09,3.21,3.08,5.33M,1.93%
01/04/2021,3.11,3.14,3.16,3.06,3.17M,-0.96%
01/03/2021,3.14,3.12,3.18,3.11,2.10M,0.64%
12/31/2020,3.12,3.14,3.16,3.09,3.69M,-1.58%
12/30/2020,3.17,3.2,3.24,3.1,7.45M,1.28%
12/29/2020,3.13,3.05,3.19,3.05,9.79M,6.10%
12/28/2020,2.95,2.9,3.02,2.87,4.83M,3.51%
12/27/2020,2.85,2.89,2.95,2.79,2.57M,-2.73%
12/24/2020,2.93,3.0,3.04,2.86,4.39M,-1.68%
12/23/2020,2.98,2.94,3.05,2.9,5.53M,3.47%
12/22/2020,2.88,2.8,2.93,2.78,3.55M,-1.03%
12/21/2020,2.91,3.15,3.15,2.87,4.85M,-8.49%
12/20/2020,3.18,3.16,3.25,3.14,3.30M,0.95%
12/17/2020,3.15,3.14,3.2,3.09,3.75M,-0.63%
12/16/2020,3.17,3.21,3.26,3.1,7.97M,-1.55%
12/15/2020,3.22,3.22,3.3,3.14,6.38M,0.62%
12/14/2020,3.2,3.3,3.3,3.13,9.23M,-3.03%
12/13/2020,3.3,3.23,3.39,3.17,12.13M,6.11%
12/10/2020,3.11,2.96,3.2,2.92,14.18M,2.64%
12/09/2020,3.03,3.07,3.1,2.92,9.28M,2.71%
12/08/2020,2.95,2.77,3.04,2.75,20.90M,6.50%
12/07/2020,2.77,2.76,2.8,2.74,2.32M,0.73%
12/06/2020,2.75,2.7,2.78,2.7,3.73M,1.85%
12/03/2020,2.7,2.66,2.73,2.64,2.77M,1.12%
12/02/2020,2.67,2.73,2.73,2.62,3.64M,-1.11%
12/01/2020,2.7,2.7,2.73,2.66,1.90M,0.37%
11/30/2020,2.69,2.76,2.78,2.66,2.94M,-2.54%
11/29/2020,2.76,2.74,2.8,2.71,4.74M,3.37%
11/26/2020,2.67,2.61,2.75,2.55,10.26M,2.30%
11/25/2020,2.61,2.59,2.65,2.56,4.48M,1.56%
11/24/2020,2.57,2.54,2.6,2.53,2.34M,2.39%
11/23/2020,2.51,2.5,2.55,2.49,2.00M,0.80%
11/22/2020,2.49,2.51,2.52,2.48,741.54K,-1.19%
11/19/2020,2.52,2.53,2.57,2.49,1.21M,-1.18%
11/18/2020,2.55,2.57,2.57,2.52,1.58M,-1.54%
11/17/2020,2.59,2.58,2.63,2.56,2.85M,0.78%
11/16/2020,2.57,2.55,2.59,2.54,942.41K,0.39%
11/15/2020,2.56,2.6,2.6,2.53,1.51M,0.00%
11/12/2020,2.56,2.57,2.59,2.53,1.07M,0.79%
11/11/2020,2.54,2.53,2.58,2.48,2.41M,1.20%
11/10/2020,2.51,2.54,2.54,2.48,3.03M,2.87%
11/09/2020,2.44,2.41,2.47,2.41,2.10M,2.52%
11/08/2020,2.38,2.39,2.41,2.36,408.71K,0.42%
11/05/2020,2.37,2.37,2.42,2.36,555.75K,-0.84%
11/04/2020,2.39,2.37,2.4,2.37,102.45K,0.00%
11/03/2020,2.39,2.36,2.43,2.31,887.89K,-0.42%
11/02/2020,2.4,2.33,2.5,2.32,3.55M,3.00%
11/01/2020,2.33,2.36,2.36,2.31,664.24K,-2.51%
10/28/2020,2.39,2.43,2.43,2.36,1.16M,-1.24%
10/27/2020,2.42,2.4,2.47,2.39,2.68M,1.26%
10/26/2020,2.39,2.44,2.44,2.35,905.64K,0.84%
10/25/2020,2.37,2.31,2.41,2.3,1.20M,-1.25%
10/22/2020,2.4,2.45,2.51,2.33,2.40M,-4.00%
10/21/2020,2.5,2.58,2.58,2.4,1.77M,-2.34%
10/20/2020,2.56,2.6,2.6,2.53,722.14K,-1.54%
10/19/2020,2.6,2.62,2.64,2.56,1.80M,-1.89%
10/18/2020,2.65,2.7,2.7,2.6,1.21M,-1.12%
10/15/2020,2.68,2.69,2.73,2.64,2.42M,-0.74%
10/14/2020,2.7,2.7,2.72,2.67,1.77M,0.37%
10/13/2020,2.69,2.7,2.74,2.66,1.10M,-2.89%
10/12/2020,2.77,2.75,2.82,2.7,3.90M,1.84%
10/11/2020,2.72,2.73,2.75,2.68,1.49M,1.12%
10/07/2020,2.69,2.69,2.71,2.66,1.31M,0.75%
10/06/2020,2.67,2.7,2.72,2.64,1.19M,0.00%
10/05/2020,2.67,2.69,2.7,2.64,1.01M,-1.11%
10/04/2020,2.7,2.65,2.76,2.65,2.47M,1.12%
10/01/2020,2.67,2.65,2.71,2.64,1.34M,1.91%
09/30/2020,2.62,2.62,2.65,2.59,1.17M,-1.13%
09/29/2020,2.65,2.68,2.7,2.62,1.41M,-1.49%
09/28/2020,2.69,2.73,2.75,2.65,1.29M,-0.74%
09/27/2020,2.71,2.75,2.8,2.67,1.16M,-1.45%
09/24/2020,2.75,2.7,2.83,2.66,2.87M,-1.08%
09/23/2020,2.78,2.87,2.91,2.71,5.67M,2.21%
09/22/2020,2.72,2.51,2.79,2.46,9.23M,7.09%
09/21/2020,2.54,2.65,2.65,2.46,2.04M,-2.31%
09/20/2020,2.6,2.58,2.64,2.56,1.53M,1.17%
09/17/2020,2.57,2.58,2.6,2.55,1.13M,-0.77%
09/16/2020,2.59,2.58,2.62,2.55,1.30M,0.39%
09/15/2020,2.58,2.57,2.62,2.54,1.67M,0.39%
09/14/2020,2.57,2.66,2.67,2.53,1.73M,-3.02%
09/13/2020,2.65,2.67,2.7,2.61,1.90M,0.00%
09/10/2020,2.65,2.61,2.69,2.61,3.25M,2.71%
09/09/2020,2.58,2.51,2.65,2.48,4.15M,1.57%
09/08/2020,2.54,2.64,2.68,2.46,4.30M,-4.15%
09/07/2020,2.65,2.7,2.75,2.6,3.04M,-1.49%
09/06/2020,2.69,2.75,2.75,2.63,4.95M,-5.61%
09/03/2020,2.85,2.87,2.93,2.77,2.46M,-0.70%
09/02/2020,2.87,2.76,2.93,2.75,4.03M,3.24%
09/01/2020,2.78,2.8,2.83,2.72,1.99M,-1.77%
08/31/2020,2.83,2.9,2.94,2.78,3.57M,-1.39%
08/30/2020,2.87,2.83,2.93,2.78,8.07M,2.87%
08/27/2020,2.79,2.75,2.84,2.71,3.41M,0.72%
08/26/2020,2.77,2.8,2.83,2.71,4.42M,-1.42%
08/25/2020,2.81,2.77,2.88,2.73,4.96M,0.72%
08/24/2020,2.79,2.82,2.86,2.71,7.03M,3.33%
08/23/2020,2.7,2.56,2.78,2.56,9.82M,6.72%
08/19/2020,2.53,2.5,2.56,2.5,2.53M,1.61%
08/18/2020,2.49,2.5,2.53,2.45,1.31M,-1.58%
08/17/2020,2.53,2.54,2.59,2.46,2.02M,-1.17%
08/16/2020,2.56,2.52,2.6,2.5,3.46M,2.40%
08/13/2020,2.5,2.48,2.52,2.46,1.90M,-0.79%
08/12/2020,2.52,2.56,2.57,2.48,2.56M,-1.56%
08/11/2020,2.56,2.58,2.6,2.53,4.72M,1.99%
08/10/2020,2.51,2.48,2.57,2.44,10.31M,2.45%
08/09/2020,2.45,2.43,2.49,2.39,5.05M,1.66%
08/06/2020,2.41,2.4,2.45,2.39,1.48M,0.42%
08/05/2020,2.4,2.42,2.44,2.36,1.82M,-1.23%
08/04/2020,2.43,2.43,2.47,2.41,3.64M,0.83%
07/29/2020,2.41,2.36,2.46,2.36,6.45M,2.12%
07/28/2020,2.36,2.33,2.39,2.29,1.90M,1.29%
07/27/2020,2.33,2.34,2.37,2.29,1.48M,0.43%
07/26/2020,2.32,2.26,2.36,2.26,3.45M,2.65%
07/22/2020,2.26,2.25,2.28,2.24,1.34M,0.44%
07/21/2020,2.25,2.25,2.28,2.21,1.88M,2.27%
07/20/2020,2.2,2.16,2.23,2.16,1.22M,0.92%
07/19/2020,2.18,2.28,2.28,2.1,2.17M,-2.68%
07/16/2020,2.24,2.25,2.29,2.17,2.03M,0.00%
07/15/2020,2.24,2.42,2.42,2.17,4.26M,-7.05%
07/14/2020,2.41,2.45,2.47,2.35,3.75M,-1.63%
07/13/2020,2.45,2.4,2.51,2.36,9.45M,3.81%
07/12/2020,2.36,2.35,2.39,2.31,2.21M,3.06%
07/09/2020,2.29,2.34,2.38,2.26,3.71M,-4.58%
07/08/2020,2.4,2.42,2.44,2.34,1.79M,0.00%
07/07/2020,2.4,2.39,2.44,2.34,1.86M,0.00%
07/06/2020,2.4,2.43,2.43,2.37,3.04M,0.42%
07/05/2020,2.39,2.32,2.44,2.3,4.34M,5.29%
06/30/2020,2.27,2.3,2.3,2.25,1.23M,0.00%
06/29/2020,2.27,2.29,2.31,2.25,1.37M,-0.87%
06/28/2020,2.29,2.33,2.33,2.27,818.73K,-0.87%
06/25/2020,2.31,2.34,2.36,2.28,1.27M,-2.12%
06/24/2020,2.36,2.35,2.39,2.32,1.60M,2.61%
06/23/2020,2.3,2.34,2.35,2.27,1.35M,-0.86%
06/22/2020,2.32,2.39,2.41,2.27,1.68M,-0.85%
06/21/2020,2.34,2.33,2.37,2.29,993.58K,-0.85%
06/18/2020,2.36,2.38,2.39,2.33,1.05M,0.00%
06/17/2020,2.36,2.39,2.4,2.33,979.50K,-0.84%
06/16/2020,2.38,2.4,2.42,2.36,1.18M,1.71%
06/15/2020,2.34,2.31,2.39,2.3,1.03M,0.00%
06/14/2020,2.34,2.34,2.38,2.3,1.34M,-1.27%
06/11/2020,2.37,2.45,2.45,2.3,5.00M,-4.82%
06/10/2020,2.49,2.5,2.54,2.45,875.48K,-2.35%
06/09/2020,2.55,2.6,2.62,2.49,1.82M,-2.30%
06/08/2020,2.61,2.59,2.66,2.53,3.88M,2.35%
06/07/2020,2.55,2.51,2.61,2.49,4.60M,4.08%
06/04/2020,2.45,2.45,2.5,2.41,2.50M,-0.41%
06/03/2020,2.46,2.47,2.51,2.41,3.36M,2.50%
06/02/2020,2.4,2.37,2.43,2.34,2.05M,3.00%
06/01/2020,2.33,2.31,2.36,2.26,966.36K,0.87%
05/31/2020,2.31,2.28,2.34,2.27,1.36M,3.59%
05/21/2020,2.23,2.24,2.27,2.19,1.14M,0.45%
05/20/2020,2.22,2.25,2.25,2.21,415.46K,-1.77%
05/19/2020,2.26,2.26,2.3,2.24,636.18K,2.26%
05/18/2020,2.21,2.28,2.28,2.2,802.11K,-1.34%
05/17/2020,2.24,2.26,2.28,2.22,614.17K,0.00%
05/14/2020,2.24,2.32,2.32,2.21,1.53M,-2.18%
05/13/2020,2.29,2.38,2.38,2.21,955.64K,-3.38%
05/12/2020,2.37,2.38,2.4,2.35,1.08M,4.41%
05/11/2020,2.27,2.3,2.34,2.19,1.24M,-2.16%
05/10/2020,2.32,2.41,2.41,2.27,1.86M,-2.11%
05/07/2020,2.37,2.53,2.55,2.32,4.89M,-7.78%
05/06/2020,2.57,2.52,2.61,2.51,4.19M,3.63%
05/05/2020,2.48,2.48,2.52,2.41,2.10M,1.64%
05/04/2020,2.44,2.44,2.57,2.35,2.63M,-4.69%
05/03/2020,2.56,2.7,2.7,2.41,4.58M,-1.92%
04/30/2020,2.61,2.49,2.69,2.49,8.83M,4.82%
04/29/2020,2.49,2.43,2.57,2.4,7.63M,3.32%
04/28/2020,2.41,2.37,2.44,2.34,1.70M,1.69%
04/27/2020,2.37,2.44,2.45,2.33,1.58M,-2.47%
04/26/2020,2.43,2.38,2.46,2.38,2.34M,3.85%
04/23/2020,2.34,2.27,2.37,2.27,1.54M,4.00%
04/22/2020,2.25,2.25,2.31,2.18,2.25M,-0.44%
04/21/2020,2.26,2.31,2.31,2.17,1.62M,-4.24%
04/16/2020,2.36,2.35,2.4,2.33,1.45M,-0.42%
04/15/2020,2.37,2.45,2.45,2.33,2.17M,-1.25%
04/14/2020,2.4,2.36,2.47,2.31,3.65M,3.45%
04/13/2020,2.32,2.3,2.35,2.28,2.22M,2.20%
04/12/2020,2.27,2.35,2.35,2.25,1.78M,-2.99%
04/09/2020,2.34,2.39,2.42,2.29,1.10M,-1.27%
04/08/2020,2.37,2.36,2.43,2.31,2.68M,2.60%
04/07/2020,2.31,2.2,2.38,2.2,3.07M,6.45%
04/06/2020,2.17,2.1,2.24,2.07,3.36M,5.34%
04/05/2020,2.06,2.15,2.15,2.03,1.83M,-3.74%
04/02/2020,2.14,2.14,2.17,2.11,1.55M,1.42%
04/01/2020,2.11,2.15,2.17,2.08,1.29M,-2.31%
03/31/2020,2.16,2.11,2.2,2.11,1.30M,4.35%
03/30/2020,2.07,2.11,2.11,2.05,750.10K,-1.90%
03/29/2020,2.11,2.13,2.15,2.06,968.39K,-1.91%
03/26/2020,2.15,2.12,2.18,2.1,1.52M,3.17%
03/25/2020,2.09,1.99,2.15,1.99,2.36M,6.38%
03/24/2020,1.96,1.95,2.02,1.88,1.64M,1.66%
03/23/2020,1.93,1.84,2.02,1.81,2.25M,10.55%
03/22/2020,1.74,1.7,1.77,1.66,1.62M,7.65%
03/19/2020,1.62,1.45,1.71,1.41,2.00M,3.85%
03/18/2020,1.56,1.69,1.72,1.5,1.94M,-4.88%
03/17/2020,1.64,1.72,1.72,1.6,1.35M,-6.29%
03/16/2020,1.75,1.9,1.9,1.71,2.40M,-7.89%
03/15/2020,1.9,2.05,2.06,1.85,2.34M,-12.84%
03/11/2020,2.18,2.3,2.33,2.1,2.89M,-2.24%
03/10/2020,2.23,2.26,2.34,2.12,1.86M,0.00%
03/09/2020,2.23,2.3,2.3,2.2,1.69M,-8.61%
03/08/2020,2.44,2.5,2.5,2.4,745.29K,-7.92%
03/05/2020,2.65,2.62,2.67,2.61,1.04M,3.11%
03/04/2020,2.57,2.65,2.65,2.54,2.23M,-2.65%
03/03/2020,2.64,2.68,2.69,2.6,959.68K,1.93%
03/02/2020,2.59,2.7,2.75,2.41,1.74M,-3.00%
03/01/2020,2.67,2.79,2.79,2.65,1.49M,-9.18%
