Date,Price,Open,High,Low,Vol.,Change %
11/17/2021,11.15,11.4,11.4,11.0,10.56K,0.00%
11/16/2021,11.15,10.73,11.5,10.73,62.80K,-4.13%
11/15/2021,11.63,11.5,11.5,11.07,16.16K,0.00%
11/14/2021,11.63,11.4,11.5,11.4,2.71K,0.00%
11/11/2021,11.63,11.7,11.85,11.55,20.77K,0.00%
11/10/2021,11.63,11.79,11.8,11.21,8.42K,0.00%
11/09/2021,11.63,11.95,11.95,11.3,7.75K,0.00%
11/08/2021,11.63,11.64,11.8,11.19,51.81K,3.93%
11/07/2021,11.19,11.25,11.4,11.25,7.36K,0.00%
11/04/2021,11.19,11.2,11.37,11.15,46.63K,0.36%
11/03/2021,11.15,11.76,12.13,11.0,214.43K,-6.69%
11/02/2021,11.95,11.5,12.15,11.5,69.00K,3.11%
11/01/2021,11.59,11.98,11.98,11.31,57.48K,0.09%
10/31/2021,11.58,12.2,12.33,11.5,71.15K,-2.61%
10/28/2021,11.89,12.01,12.29,12.0,19.61K,0.00%
10/27/2021,11.89,11.71,12.01,11.71,500.45K,-0.92%
10/26/2021,12.0,12.0,12.38,12.0,76.81K,1.01%
10/25/2021,11.88,12.89,12.9,11.7,389.89K,-7.76%
10/24/2021,12.88,12.64,13.2,12.1,272.70K,4.89%
10/20/2021,12.28,12.02,12.39,11.15,104.35K,1.91%
10/19/2021,12.05,12.46,12.48,12.04,106.58K,-3.14%
10/18/2021,12.44,12.55,12.55,12.4,83.27K,0.48%
10/17/2021,12.38,12.58,12.8,12.11,87.23K,-0.96%
10/14/2021,12.5,12.44,12.6,12.4,75.70K,2.46%
10/13/2021,12.2,12.15,12.2,12.0,91.90K,0.08%
10/12/2021,12.19,12.3,12.47,12.0,134.55K,-1.30%
10/11/2021,12.35,12.3,12.5,12.29,41.37K,1.06%
10/10/2021,12.22,12.26,12.3,12.07,58.53K,-2.00%
10/06/2021,12.47,12.23,13.0,12.22,352.21K,0.40%
10/05/2021,12.42,12.33,12.5,12.2,21.38K,0.00%
10/04/2021,12.42,12.83,12.83,12.3,3.47K,0.00%
10/03/2021,12.42,12.95,12.95,12.2,12.63K,0.00%
09/30/2021,12.42,12.25,12.6,12.08,22.36K,0.00%
09/29/2021,12.42,12.13,12.88,12.13,11.81K,0.00%
09/28/2021,12.42,12.02,12.65,12.0,74.46K,-5.48%
09/27/2021,13.14,13.3,13.32,11.0,81.31K,-1.28%
09/26/2021,13.31,13.35,13.5,13.3,12.52K,0.00%
09/23/2021,13.31,13.07,13.4,13.05,12.66K,0.00%
09/22/2021,13.31,13.33,13.39,13.06,23.11K,2.23%
09/21/2021,13.02,13.01,13.26,12.5,110.71K,-2.11%
09/20/2021,13.3,13.25,13.31,13.11,98.42K,-0.30%
09/19/2021,13.34,13.4,13.5,13.27,46.71K,-1.98%
09/16/2021,13.61,13.8,14.2,13.5,788.38K,0.96%
09/15/2021,13.48,13.63,14.28,13.26,385.39K,-1.68%
09/14/2021,13.71,13.69,13.89,13.26,85.58K,2.24%
09/13/2021,13.41,13.68,13.8,13.34,66.84K,-1.03%
09/12/2021,13.55,13.38,13.79,13.38,20.27K,1.50%
09/09/2021,13.35,13.25,13.5,13.25,36.58K,-2.13%
09/08/2021,13.64,13.34,14.07,13.34,248.05K,1.04%
09/07/2021,13.5,13.2,13.63,13.12,80.42K,1.89%
09/06/2021,13.25,13.36,13.78,12.95,103.42K,-1.78%
09/05/2021,13.49,13.9,14.0,13.43,51.42K,-3.78%
09/02/2021,14.02,14.18,14.18,13.85,38.95K,0.07%
09/01/2021,14.01,14.35,14.35,13.85,70.09K,2.56%
08/31/2021,13.66,13.95,13.95,13.61,10.29K,-1.94%
08/30/2021,13.93,14.19,14.2,13.5,119.19K,-0.14%
08/29/2021,13.95,14.25,14.25,13.82,64.24K,-1.34%
08/26/2021,14.14,14.48,14.61,13.85,279.06K,-2.15%
08/25/2021,14.45,14.48,14.72,14.14,461.54K,2.92%
08/24/2021,14.04,13.5,14.64,13.47,447.20K,2.86%
08/23/2021,13.65,13.5,13.86,13.4,154.12K,2.25%
08/22/2021,13.35,13.3,13.5,13.23,22.52K,0.07%
08/19/2021,13.34,13.54,13.63,13.25,59.70K,-1.33%
08/18/2021,13.52,13.74,13.77,13.34,85.91K,-0.07%
08/17/2021,13.53,13.4,13.8,13.25,82.19K,-1.31%
08/16/2021,13.71,13.48,14.1,13.39,393.74K,2.85%
08/15/2021,13.33,13.4,13.6,13.12,100.12K,0.23%
08/11/2021,13.3,13.11,13.69,13.07,89.55K,0.38%
08/10/2021,13.25,13.1,13.56,12.99,130.58K,-3.50%
08/09/2021,13.73,14.2,14.21,13.13,370.92K,-0.36%
08/08/2021,13.78,13.2,14.21,13.0,772.08K,6.66%
08/05/2021,12.92,12.75,13.2,12.66,113.43K,-0.54%
08/04/2021,12.99,12.69,13.5,12.69,310.39K,4.59%
08/03/2021,12.42,12.6,13.0,12.0,200.11K,-5.05%
08/02/2021,13.08,13.06,13.6,12.7,383.15K,-0.53%
08/01/2021,13.15,13.06,13.4,13.06,59.78K,-1.20%
07/29/2021,13.31,13.5,13.55,13.12,217.99K,-1.04%
07/28/2021,13.45,13.43,13.7,13.04,165.32K,2.13%
07/27/2021,13.17,12.8,13.59,12.66,399.93K,3.54%
07/26/2021,12.72,12.71,12.8,12.56,42.40K,-1.40%
07/25/2021,12.9,12.88,13.0,12.6,43.21K,3.12%
07/18/2021,12.51,12.89,12.89,12.3,121.15K,1.05%
07/15/2021,12.38,12.31,12.63,12.3,80.47K,-0.96%
07/14/2021,12.5,12.95,12.97,12.3,163.82K,-0.87%
07/13/2021,12.61,12.38,12.9,12.38,151.05K,3.53%
07/12/2021,12.18,12.12,12.4,12.0,57.76K,0.50%
07/11/2021,12.12,12.32,12.35,12.0,107.70K,-2.42%
07/08/2021,12.42,12.67,12.7,12.25,111.00K,-3.12%
07/07/2021,12.82,13.2,13.2,12.52,130.02K,-1.23%
07/06/2021,12.98,13.2,13.2,12.73,198.30K,-2.84%
07/05/2021,13.36,13.41,13.57,13.2,89.45K,-1.62%
07/04/2021,13.58,13.85,13.94,13.4,96.92K,-2.37%
06/30/2021,13.91,13.89,14.05,13.5,555.11K,0.51%
06/29/2021,13.84,13.5,13.99,13.5,293.12K,2.29%
06/28/2021,13.53,13.71,13.8,13.26,80.86K,-2.24%
06/27/2021,13.84,13.97,14.0,13.69,94.22K,-0.43%
06/24/2021,13.9,13.79,14.0,13.55,222.47K,1.98%
06/23/2021,13.63,13.7,13.9,13.5,106.26K,-0.37%
06/22/2021,13.68,13.56,13.94,13.51,110.86K,-2.15%
06/21/2021,13.98,13.88,14.28,13.62,257.65K,4.02%
06/20/2021,13.44,13.3,13.85,12.97,317.59K,1.20%
06/17/2021,13.28,13.68,13.8,12.92,436.11K,-4.05%
06/16/2021,13.84,14.07,14.48,13.3,1.05M,-1.70%
06/15/2021,14.08,14.09,14.75,13.45,251.69K,1.00%
06/14/2021,13.94,13.99,14.27,13.67,138.73K,-4.06%
06/13/2021,14.53,15.44,15.49,13.72,421.27K,3.12%
06/10/2021,14.09,13.4,14.56,13.15,595.02K,6.42%
06/09/2021,13.24,13.0,13.5,13.0,155.31K,0.84%
06/08/2021,13.13,13.67,13.67,12.95,90.15K,-1.65%
06/07/2021,13.35,13.69,13.7,13.28,78.63K,-0.60%
06/06/2021,13.43,13.8,13.8,13.21,67.41K,1.51%
06/03/2021,13.23,13.0,14.0,12.9,218.91K,-2.43%
06/02/2021,13.56,13.77,14.0,13.08,86.76K,-1.02%
06/01/2021,13.7,14.25,14.25,13.5,114.05K,-3.59%
05/31/2021,14.21,14.7,14.7,14.0,156.74K,1.36%
05/30/2021,14.02,13.9,14.69,13.9,2.03M,0.43%
05/27/2021,13.96,14.54,14.54,13.78,91.50K,-2.85%
05/26/2021,14.37,14.48,14.8,14.04,254.41K,2.42%
05/25/2021,14.03,14.19,14.29,13.05,88.15K,-9.43%
05/24/2021,15.49,15.98,15.98,14.8,12.71M,-1.53%
05/23/2021,15.73,15.99,16.18,15.4,177.07K,0.13%
05/20/2021,15.71,15.2,16.79,15.2,261.20K,2.68%
05/19/2021,15.3,14.99,15.79,14.7,537.81K,4.51%
05/18/2021,14.64,14.59,14.9,14.45,207.26K,-0.41%
05/17/2021,14.7,14.98,15.49,14.36,277.10K,0.55%
05/11/2021,14.62,14.32,14.81,14.32,348.46K,4.50%
05/10/2021,13.99,13.5,14.62,13.4,517.12K,4.01%
05/09/2021,13.45,13.32,13.87,13.25,141.60K,1.43%
05/06/2021,13.26,13.2,13.5,12.85,169.21K,0.61%
05/05/2021,13.18,13.2,13.2,13.12,77.44K,-0.38%
05/04/2021,13.23,13.38,13.43,13.12,274.58K,-1.12%
04/28/2021,13.38,13.9,13.9,13.32,27.04K,-0.82%
04/27/2021,13.49,13.66,13.66,13.34,49.17K,-0.95%
04/26/2021,13.62,14.3,14.3,13.46,39.50K,-3.20%
04/25/2021,14.07,13.35,14.3,13.16,202.74K,4.77%
04/22/2021,13.43,13.25,13.57,13.25,16.04K,1.59%
04/21/2021,13.22,13.4,13.65,12.85,134.58K,-1.64%
04/20/2021,13.44,13.5,13.57,13.22,31.82K,3.38%
04/19/2021,13.0,13.07,13.39,12.9,131.62K,-0.46%
04/18/2021,13.06,12.94,13.28,12.94,38.96K,4.90%
04/15/2021,12.45,12.6,12.6,12.3,23.12K,-0.80%
04/14/2021,12.55,12.88,12.9,12.35,60.76K,-3.91%
04/13/2021,13.06,13.5,13.5,13.0,53.35K,-4.74%
04/12/2021,13.71,14.0,14.01,13.44,64.29K,-1.15%
04/11/2021,13.87,13.58,14.0,13.57,176.00K,4.52%
04/08/2021,13.27,13.25,13.9,13.0,53.25K,1.22%
04/07/2021,13.11,13.1,13.22,13.0,29.14K,-0.76%
04/06/2021,13.21,13.04,13.59,13.0,91.90K,-0.30%
04/05/2021,13.25,13.56,13.7,13.0,134.26K,-5.36%
04/04/2021,14.0,14.88,14.88,13.56,53.09K,-3.51%
04/01/2021,14.51,14.4,14.79,14.3,116.14K,-1.23%
03/31/2021,14.69,14.29,15.0,14.0,322.03K,4.56%
03/30/2021,14.05,14.15,14.4,13.72,151.67K,0.07%
03/29/2021,14.04,14.28,14.35,13.86,124.24K,0.00%
03/28/2021,14.04,14.0,14.34,13.95,234.62K,3.85%
03/25/2021,13.52,13.05,14.0,12.77,129.32K,2.58%
03/24/2021,13.18,13.39,13.39,13.09,128.89K,4.11%
03/23/2021,12.66,13.1,13.98,12.05,215.78K,-4.16%
03/22/2021,13.21,14.38,14.38,12.76,333.04K,-6.71%
03/21/2021,14.16,14.61,15.15,13.5,247.28K,-4.19%
03/18/2021,14.78,14.55,15.1,14.49,144.72K,-0.61%
03/17/2021,14.87,14.85,15.5,14.5,173.52K,1.29%
03/16/2021,14.68,14.3,15.18,13.95,226.23K,2.66%
03/15/2021,14.3,15.2,15.24,13.97,219.18K,-4.79%
03/14/2021,15.02,15.34,15.37,14.8,196.36K,-2.59%
03/11/2021,15.42,16.1,16.4,14.9,879.64K,-5.92%
03/10/2021,16.39,15.84,17.0,15.38,1.57M,2.31%
03/09/2021,16.02,15.87,16.3,15.78,776.11K,0.95%
03/08/2021,15.87,16.35,17.0,15.21,1.20M,-1.24%
03/07/2021,16.07,15.0,16.31,15.0,1.05M,8.36%
03/04/2021,14.83,15.39,15.46,14.25,344.69K,2.13%
03/03/2021,14.52,14.6,14.98,14.03,532.82K,1.54%
03/02/2021,14.3,14.61,14.96,13.76,2.13M,-5.24%
03/01/2021,15.09,15.85,16.15,14.55,2.74M,-6.62%
02/28/2021,16.16,15.71,16.71,15.26,422.08K,-2.47%
02/25/2021,16.57,17.39,17.39,15.8,905.33K,-3.77%
02/24/2021,17.22,18.68,18.68,16.75,2.80M,1.35%
02/23/2021,16.99,16.66,17.18,16.03,3.36M,8.77%
02/22/2021,15.62,14.8,16.21,14.4,1.14M,5.97%
02/21/2021,14.74,15.49,15.49,14.35,251.92K,-0.94%
02/18/2021,14.88,15.14,15.15,14.5,622.24K,-5.94%
02/17/2021,15.82,16.27,17.4,14.66,2.52M,2.99%
02/16/2021,15.36,15.36,15.36,15.36,1.17M,9.95%
02/15/2021,13.97,13.49,14.74,13.01,1.51M,4.25%
02/14/2021,13.4,13.0,13.77,13.0,292.95K,2.92%
02/11/2021,13.02,12.9,13.29,12.9,11.00K,0.93%
02/10/2021,12.9,12.92,12.92,12.85,35.31K,-0.39%
02/09/2021,12.95,12.91,13.0,12.85,89.88K,0.15%
02/08/2021,12.93,13.07,13.39,12.7,102.12K,0.47%
02/07/2021,12.87,12.31,13.38,12.31,1.13M,0.08%
02/04/2021,12.86,12.71,12.9,12.51,1.50M,-0.08%
02/03/2021,12.87,12.51,12.9,12.51,417.04K,-0.31%
02/02/2021,12.91,12.37,13.0,12.37,366.24K,1.02%
02/01/2021,12.78,12.5,13.0,12.35,713.48K,6.68%
01/31/2021,11.98,11.5,12.5,11.49,234.46K,3.81%
01/27/2021,11.54,11.77,11.84,11.5,37.38K,1.23%
01/26/2021,11.4,11.4,11.4,11.4,1.00K,0.00%
01/25/2021,11.4,11.4,11.4,11.4,1.36K,0.00%
01/24/2021,11.4,11.4,11.5,10.41,13.20K,-0.70%
01/21/2021,11.48,11.43,11.43,11.43,1.45K,0.00%
01/20/2021,11.48,11.51,11.51,11.5,2.38K,0.00%
01/19/2021,11.48,11.5,11.5,11.42,10.25K,-0.17%
01/18/2021,11.5,11.55,11.55,11.42,9.00K,-3.77%
01/17/2021,11.95,11.93,11.95,11.93,9.03K,3.11%
01/14/2021,11.59,11.5,11.9,11.5,9.10K,0.61%
01/13/2021,11.52,11.5,11.5,11.4,7.46K,0.00%
01/12/2021,11.52,11.31,11.36,11.3,2.08K,0.00%
01/11/2021,11.52,11.61,11.61,11.4,56.04K,-1.54%
01/10/2021,11.7,11.55,12.03,11.5,143.52K,-0.34%
01/06/2021,11.74,11.89,12.0,11.5,105.10K,0.95%
01/05/2021,11.63,11.95,12.0,11.21,44.10K,0.17%
01/04/2021,11.61,11.0,12.04,10.99,188.48K,6.03%
01/03/2021,10.95,10.63,11.28,10.61,0.37K,0.00%
12/31/2020,10.95,10.74,11.1,10.5,61.18K,4.19%
12/30/2020,10.51,10.9,10.9,10.26,44.65K,-1.96%
12/29/2020,10.72,10.4,11.3,10.05,57.19K,-3.42%
12/28/2020,11.1,10.71,10.71,10.4,9.39K,0.00%
12/27/2020,11.1,11.0,11.55,10.85,29.60K,3.16%
12/24/2020,10.76,10.76,11.0,10.76,1.50K,0.00%
12/23/2020,10.76,11.0,11.0,10.95,4.47K,0.00%
12/22/2020,10.76,10.78,10.95,10.72,20.78K,2.18%
12/21/2020,10.53,10.65,11.45,10.01,5.01K,0.00%
12/20/2020,10.53,10.7,10.7,10.7,0.60K,0.00%
12/17/2020,10.53,10.11,10.78,10.11,26.57K,-1.03%
12/15/2020,10.64,10.6,10.6,10.55,5.70K,0.00%
12/14/2020,10.64,10.63,10.63,10.62,2.75K,0.00%
12/13/2020,10.64,11.0,11.0,10.55,49.12K,-4.23%
12/10/2020,11.11,11.0,11.45,11.0,43.22K,-0.45%
12/09/2020,11.16,11.45,11.45,11.15,11.53K,1.09%
12/08/2020,11.04,11.35,11.5,11.35,4.64K,0.00%
12/07/2020,11.04,11.38,11.5,11.06,8.60K,0.00%
12/06/2020,11.04,11.0,11.0,11.0,1.00K,0.00%
12/03/2020,11.04,10.7,11.38,10.6,4.62K,0.00%
12/02/2020,11.04,10.8,10.95,10.72,3.56K,0.00%
12/01/2020,11.04,11.28,11.28,10.81,62.54K,-0.81%
11/30/2020,11.13,11.39,11.44,11.12,1.55K,0.00%
11/29/2020,11.13,11.11,11.4,11.11,5.89K,0.00%
11/25/2020,11.13,11.17,11.17,11.1,9.48K,-1.07%
11/24/2020,11.25,11.06,11.5,11.0,14.17K,-0.44%
11/23/2020,11.3,11.4,11.41,11.0,34.84K,-1.14%
11/22/2020,11.43,11.41,11.5,11.4,10.75K,-1.89%
11/19/2020,11.65,11.9,11.9,11.9,0.00K,0.00%
11/18/2020,11.65,11.51,11.99,11.5,24.40K,1.22%
11/17/2020,11.51,11.51,11.53,11.4,23.07K,0.09%
11/16/2020,11.5,11.5,11.7,11.41,43.52K,0.00%
11/15/2020,11.5,11.5,11.5,11.25,42.89K,-1.54%
11/12/2020,11.68,11.5,11.85,11.5,65.95K,1.48%
11/11/2020,11.51,11.3,11.7,11.3,3.34K,0.70%
11/10/2020,11.43,11.97,11.97,11.3,167.68K,2.97%
11/09/2020,11.1,11.0,11.3,11.0,282.47K,-0.98%
11/08/2020,11.21,11.29,11.29,11.0,38.43K,1.63%
11/05/2020,11.03,11.12,11.12,10.81,58.50K,-2.30%
11/04/2020,11.29,11.02,11.55,11.0,156.23K,3.67%
11/03/2020,10.89,11.49,11.49,11.49,0.30K,0.00%
11/02/2020,10.89,11.0,11.01,10.8,34.54K,-7.71%
11/01/2020,11.8,11.99,12.0,11.0,77.12K,-1.50%
10/28/2020,11.98,11.5,12.0,11.5,58.30K,1.53%
10/27/2020,11.8,11.5,12.0,11.5,15.63K,5.73%
10/26/2020,11.16,11.5,11.5,11.0,6.58K,4.01%
10/25/2020,10.73,10.8,11.75,10.4,3.36K,-4.28%
10/22/2020,11.21,11.25,11.69,11.05,34.22K,-1.84%
10/21/2020,11.42,11.5,11.52,11.25,50.50K,-4.27%
10/20/2020,11.93,11.89,12.38,11.52,72.50K,3.11%
10/19/2020,11.57,12.0,12.0,11.35,9.61K,-4.22%
10/18/2020,12.08,11.01,12.0,11.01,1.20K,0.00%
10/15/2020,12.08,11.99,12.94,11.91,61.18K,0.75%
10/14/2020,11.99,12.26,12.49,11.81,36.02K,-6.77%
10/13/2020,12.86,12.3,12.3,12.02,1.66K,0.00%
10/12/2020,12.86,13.0,13.49,12.4,97.05K,-3.81%
10/11/2020,13.37,13.8,13.8,13.0,236.72K,3.64%
10/07/2020,12.9,12.13,12.9,12.13,526.88K,9.97%
10/06/2020,11.73,10.5,12.21,10.5,552.48K,5.68%
10/05/2020,11.1,10.69,11.4,10.36,240.00K,3.74%
10/04/2020,10.7,10.71,10.75,10.44,6.82K,0.47%
10/01/2020,10.65,10.0,10.93,10.0,94.11K,7.14%
09/30/2020,9.94,9.94,10.0,9.8,22.34K,-0.50%
09/29/2020,9.99,9.94,10.08,9.93,22.86K,-0.40%
09/28/2020,10.03,10.1,10.16,9.83,108.22K,-2.90%
09/27/2020,10.33,10.65,10.65,10.05,68.43K,-2.64%
09/24/2020,10.61,10.66,10.66,10.35,59.78K,-0.47%
09/23/2020,10.66,10.96,11.0,10.32,33.95K,-2.74%
09/22/2020,10.96,11.04,11.07,10.6,7.10K,-0.54%
09/21/2020,11.02,11.37,11.6,10.5,110.78K,-2.04%
09/20/2020,11.25,10.98,11.25,10.98,3.21M,6.74%
09/17/2020,10.54,10.52,10.7,10.47,47.67K,-4.36%
09/16/2020,11.02,10.9,11.2,10.8,82.12K,0.82%
09/15/2020,10.93,10.65,11.05,10.65,96.62K,3.31%
09/14/2020,10.58,10.4,10.89,10.22,28.70K,2.42%
09/13/2020,10.33,10.89,10.89,10.15,180.58K,-6.77%
09/10/2020,11.08,11.49,11.54,10.95,80.84K,1.00%
09/09/2020,10.97,10.8,11.3,10.8,30.14K,-0.72%
09/08/2020,11.05,11.02,11.25,11.0,208.10K,-4.08%
09/07/2020,11.52,11.51,12.18,11.0,353.46K,0.26%
09/06/2020,11.49,11.01,12.0,10.8,256.50K,3.70%
09/03/2020,11.08,10.97,11.45,10.97,680.19K,3.26%
09/02/2020,10.73,10.39,11.05,10.39,306.81K,5.09%
09/01/2020,10.21,10.1,10.47,9.9,168.76K,0.79%
08/31/2020,10.13,10.5,10.6,9.89,311.13K,-7.74%
08/30/2020,10.98,11.0,11.0,10.66,47.65K,-1.08%
08/27/2020,11.1,10.71,11.5,10.01,165.26K,4.62%
08/26/2020,10.61,11.02,11.04,9.75,1.46M,5.68%
08/25/2020,10.04,9.54,10.05,9.54,370.61K,9.85%
08/24/2020,9.14,8.3,9.4,8.3,1.18M,6.90%
08/23/2020,8.55,8.79,8.8,8.29,506.34K,6.88%
08/19/2020,8.0,7.95,8.0,7.95,256.42K,9.89%
08/18/2020,7.28,6.8,7.53,6.8,610.82K,6.28%
08/17/2020,6.85,6.95,7.0,6.8,231.47K,-2.28%
08/16/2020,7.01,7.21,7.21,7.0,92.67K,2.04%
08/13/2020,6.87,6.99,7.05,6.7,419.37K,-1.86%
08/12/2020,7.0,6.9,7.22,6.61,721.90K,6.54%
08/11/2020,6.57,6.3,6.82,6.2,600.43K,5.97%
08/10/2020,6.2,6.17,6.34,6.1,178.48K,3.16%
08/09/2020,6.01,5.94,6.15,5.9,102.84K,2.56%
08/06/2020,5.86,5.95,6.1,5.75,573.25K,-2.33%
08/05/2020,6.0,5.88,6.1,5.8,1.59M,3.99%
08/04/2020,5.77,5.88,5.9,5.7,39.71K,3.96%
07/29/2020,5.55,5.6,5.6,5.51,99.31K,-0.18%
07/28/2020,5.56,5.6,5.6,5.4,60.14K,0.54%
07/27/2020,5.53,5.52,5.65,5.5,255.12K,0.18%
07/26/2020,5.52,5.4,5.61,5.4,50.78K,1.47%
07/22/2020,5.44,5.5,5.51,5.4,115.88K,-1.09%
07/21/2020,5.5,5.5,5.55,5.41,25.60K,0.55%
07/20/2020,5.47,5.4,5.5,5.32,31.44K,1.30%
07/19/2020,5.4,5.41,5.45,5.34,44.00K,1.31%
07/16/2020,5.33,5.24,5.55,5.24,48.75K,-2.38%
07/15/2020,5.46,5.79,5.8,5.22,168.66K,-4.71%
07/14/2020,5.73,6.07,6.14,5.4,56.75K,-4.02%
07/13/2020,5.97,6.03,6.13,5.84,119.40K,-1.97%
07/12/2020,6.09,6.1,6.2,5.92,125.75K,1.16%
07/09/2020,6.02,6.22,6.3,5.8,505.04K,-4.44%
07/08/2020,6.3,6.17,6.4,6.12,476.81K,3.11%
07/07/2020,6.11,6.0,6.25,5.99,363.09K,1.33%
07/06/2020,6.03,5.98,6.15,5.95,119.87K,3.08%
07/05/2020,5.85,5.84,6.0,5.77,128.18K,3.91%
06/30/2020,5.63,5.7,5.7,5.57,74.55K,-1.92%
06/29/2020,5.74,5.95,5.95,5.6,35.51K,-3.04%
06/28/2020,5.92,5.97,5.98,5.84,107.80K,-4.36%
06/25/2020,6.19,6.21,6.33,6.1,696.96K,0.16%
06/24/2020,6.18,6.11,6.32,6.1,450.57K,1.31%
06/23/2020,6.1,6.1,6.2,6.0,263.10K,-0.16%
06/22/2020,6.11,6.18,6.2,6.0,163.78K,-1.77%
06/21/2020,6.22,6.25,6.26,6.18,187.08K,0.00%
06/18/2020,6.22,6.31,6.35,6.17,183.23K,-1.27%
06/17/2020,6.3,6.29,6.3,6.29,413.18K,0.64%
06/16/2020,6.26,6.3,6.34,6.23,349.55K,0.16%
06/15/2020,6.25,6.3,6.3,6.21,61.37K,-0.16%
06/14/2020,6.26,6.25,6.29,6.21,13.77K,-0.63%
06/11/2020,6.3,6.38,6.39,6.14,89.92K,-1.72%
06/10/2020,6.41,6.35,6.5,6.32,71.02K,0.47%
06/09/2020,6.38,6.2,6.5,6.2,91.49K,2.74%
06/08/2020,6.21,6.75,6.76,6.2,1.66M,-2.97%
06/07/2020,6.4,6.45,6.45,6.36,54.62K,0.79%
06/04/2020,6.35,6.79,6.79,6.79,1.00K,0.00%
06/03/2020,6.35,6.4,6.73,6.4,1.04K,0.00%
06/02/2020,6.35,6.69,6.69,6.69,0.46K,0.00%
06/01/2020,6.35,6.17,6.5,6.17,1.50K,0.00%
05/21/2020,6.35,6.5,6.69,6.5,2.04K,0.00%
05/19/2020,6.35,6.5,6.73,6.5,1.16K,0.00%
05/18/2020,6.35,6.31,6.4,6.3,5.50K,0.63%
05/17/2020,6.31,6.33,6.34,6.3,8.56K,-1.56%
05/14/2020,6.41,6.4,6.7,6.3,8.00K,-3.32%
05/13/2020,6.63,7.0,7.0,6.5,38.44K,-5.42%
05/12/2020,7.01,7.2,7.2,7.0,48.70K,0.00%
05/11/2020,7.01,7.2,7.29,7.0,71.00K,0.14%
05/10/2020,7.0,6.9,7.2,6.9,97.14K,6.87%
05/07/2020,6.55,6.98,6.98,6.4,15.21K,-4.93%
05/06/2020,6.89,6.5,7.0,6.5,15.61K,-0.43%
05/05/2020,6.92,7.0,7.0,6.99,1.00K,0.00%
05/04/2020,6.92,6.75,6.75,6.75,0.50K,0.00%
04/30/2020,6.92,7.0,7.0,6.7,7.36K,0.58%
04/29/2020,6.88,7.0,7.0,6.7,7.40K,1.78%
04/28/2020,6.76,6.9,6.9,6.65,4.60K,-1.02%
04/27/2020,6.83,6.9,6.99,6.8,6.59K,-2.29%
04/26/2020,6.99,7.0,7.0,6.8,55.57K,0.14%
04/23/2020,6.98,7.0,7.0,6.8,19.38K,-0.14%
04/22/2020,6.99,7.0,7.0,6.65,2.90K,0.00%
04/21/2020,6.99,7.0,7.0,6.9,9.00K,-0.14%
04/16/2020,7.0,7.0,7.15,6.98,16.55K,4.48%
04/15/2020,6.7,6.9,6.99,6.65,8.05K,-2.76%
04/14/2020,6.89,6.6,7.08,6.6,35.09K,3.45%
04/13/2020,6.66,6.7,6.8,6.5,30.42K,1.06%
04/12/2020,6.59,6.5,6.7,6.49,18.38K,1.23%
04/09/2020,6.51,6.7,6.7,6.5,31.35K,0.00%
04/08/2020,6.51,6.3,6.68,6.3,20.18K,-2.40%
04/07/2020,6.67,7.0,7.0,6.5,145.10K,-5.92%
04/06/2020,7.09,7.37,7.49,7.0,97.70K,-5.47%
04/05/2020,7.5,7.5,7.5,7.45,12.46K,7.14%
04/02/2020,7.0,7.0,7.29,7.0,68.00K,0.00%
04/01/2020,7.0,7.0,7.0,6.99,24.63K,0.00%
03/31/2020,7.0,7.0,7.01,6.99,11.00K,-1.41%
03/30/2020,7.1,6.92,7.7,6.7,4.07K,0.00%
03/29/2020,7.1,7.1,7.1,7.1,4.67K,9.40%
03/26/2020,6.49,6.0,6.02,6.0,4.09K,0.00%
03/25/2020,6.49,6.01,6.02,6.0,3.00K,0.00%
03/24/2020,6.49,6.49,6.49,6.49,7.90K,-9.99%
03/23/2020,7.21,7.0,7.0,6.99,1.15K,0.00%
03/22/2020,7.21,7.5,7.5,7.21,0.25K,0.00%
03/19/2020,7.21,6.49,6.49,6.49,4.00K,0.00%
03/17/2020,7.21,6.5,6.5,6.5,1.00K,0.00%
03/11/2020,7.21,7.2,7.2,7.2,1.00K,0.00%
03/05/2020,7.21,7.2,7.2,7.2,0.40K,0.00%
03/04/2020,7.21,7.2,7.2,7.2,0.50K,0.00%
03/02/2020,7.21,7.2,7.2,7.2,1.00K,0.00%
03/01/2020,7.21,7.2,7.2,7.2,0.01K,0.00%
02/27/2020,7.21,7.3,7.3,7.2,26.77K,0.14%
02/26/2020,7.2,7.22,7.22,7.22,0.29K,0.00%
02/20/2020,7.2,7.25,7.25,7.25,0.69K,0.00%
02/19/2020,7.2,7.5,7.5,7.5,3.00K,0.00%
02/16/2020,7.2,7.2,7.25,7.2,10.88K,-3.87%
02/13/2020,7.49,7.1,7.21,7.1,0.02K,0.00%
02/12/2020,7.49,7.02,7.02,7.02,0.01K,0.00%
02/10/2020,7.49,7.49,7.49,7.49,4.06K,0.00%
02/06/2020,7.49,7.9,7.9,7.18,13.50K,-2.09%
02/05/2020,7.65,7.6,7.6,7.51,3.02K,0.00%
02/04/2020,7.65,7.51,7.51,7.51,0.06K,0.00%
02/02/2020,7.65,7.52,7.52,7.52,0.91K,0.00%
01/29/2020,7.65,7.65,7.65,7.65,10.70K,0.00%
01/28/2020,7.65,7.65,7.65,7.65,15.00K,0.26%
